,name,region,address,phone
1045,만덕점,부산,부산 북구 덕천로281번길 30(만덕동) ,051-987-9292
1046,석동점,경남,경남 창원시 진해구 석동로 51 세븐코아bd 109-111,055-546-4249
1047,서면1번가점,부산,부산광역시 진구 중앙대로 687 한성빌딩1층,051-817-3363
1048,영산대점,부산,부산광역시 해운대구 반송 순환로 141,051-545-9888
1049,성결대점,경기,경기도 안양시 만안구 안양동 성결대학로 38,031-8033-8668
1050,마전점,인천,인천광역시 서구 마전동 621-3 정우프라자 103호,032-561-5953
1051,상동역점,경기,경기 부천시 상동로 109(상동) ,032-328-1004
1052,남포동점,부산,부산광역시 중구 구덕로 48번길 3,051-244-5482
1053,부산대2호점,부산,부산광역시 금정구 금정로60번길31,051-582-4240
1054,응암점,서울,서울특별시 은평구 증산로 473,02-303-9804
1055,광양중동점,전남,전남 광양시 광장1길 17,061-793-2262
1056,부산교대점,부산,"부산광역시 연제구 교대로7(거제동,1층)",051-506-9192
1057,오산대점,경기,경기도 오산시 청학로 39(청학동),031-378-4545
1058,순천중앙점,전남,"전라남도 순천시 중앙로 110-2(중앙동,1층)",061-752-1515
1059,천상점,울산,울산시 울주군 범서읍 천상중앙길 104,052-244-2977
1060,진동점,경남,경남 창원시 마산합포구 진동면 진북산업로 23 ,055-271-9203
1061,천안두정점,충남,충남 천안시 서북구 두정로 173,041-567-9588
1062,이도점,제주,제주시 이도2동 구남로 6길 36,064-752-9282
1063,아산용화점,충남,"충남 아산시 어의정로 46(용화동, 온천마을아파트) ",041-547-9277
1064,연삼로점,제주,제주시 연삼로 503(이도이동),064-756-9299
1065,서대신점,부산,부산광역시 서구 구덕로321번길 10,051-244-3232
1066,홍익대세종캠퍼스점,세종시,세종특별자치시 조치원읍 섭골골목길 19-5(외1필지),044-867-9288
1067,녹양점,경기,경기 의정부시 녹양로62번길 9(녹양동) 1층,031-837-8822
1068,가능역점,경기,경기 의정부시 신흥로 359(가능동) 1층,031-871-7745
1069,신계산본점,인천,인천광역시 계양구 계산새로 93 102호,032-556-8088
1070,계대동문점,대구,대구 달서구 계대동문로 14(신당동) ,053-587-5551
1071,태안점,충남,충남 태안군 태안읍 동문1길 73,041-673-8892
1072,함양점,경남,"경남 함양군 함양읍 고운로 60-1, 2층",055-962-9233
1073,부산신반여점,부산,부산광역시 해운대구 선수촌로 81-1(반여동),051-523-1531
1074,한남대점,대전,"대전광역시 대덕구 한남로12번길 43(오정동,1층)",042-626-9998
1075,광양용강점,전남,전라남도 광양시 광양읍 용강로 47,061-761-3009
1076,논산건양대점,충남,충남 논산시 은진면 대학로 134 ,041-742-9288
1077,혜천대점,대전,"대전광역시 서구 복수남로38,101(복수동)",042-586-0292
1078,우송대점,대전,대전 동구 동대전로 165(자양동) ,042-639-0008
1079,홍성법원점,충남,충남 홍성군 홍성읍 법원로 10 ,041-633-9299
1080,여수중앙점,전남,전남 여수시 중앙로 48,061-641-3739
1081,강촌점,강원,강원 춘천시 남산면 강촌로 82 ,033-264-5885
1082,가재울2점,서울,서울시 서대문구 수색로100 DMC래미안E상가 203동7호,02-302-9677
1083,호계점,울산,울산 북구 동대중앙로 15(호계동) ,052-292-3013
1084,한밭대점,대전,대전 유성구 학하서로121번길 178(덕명동) ,042-826-5020
1085,진해중앙점,경남,경남 창원시 진해구 벚꽃로 71(화천동) ,055-552-6002
1086,강남대점,경기,경기 용인시 기흥구 강남로 3(구갈동) ,031-275-3078
1087,수진역점,경기,"경기도 성남시 중원구 광명로 119, 1층 (성남동)",031-752-7773
1088,정왕점,경기,경기 시흥시 함송로14번길 5-16(정왕동) 한양코아 1층,031-497-9288
1089,이시아폴리스점,대구,대구광역시 동구 팔공로 250 (이시아 스타107호),053-984-7942
1090,천안백석대점,충남,충남 천안시 동남구 문암로 74-4 201(안서동),041-568-9288
1091,고려대세종캠퍼스점,세종시,세종 조치원읍 내창1길 36,044-868-9288
1092,서산한서대점,충남,충남 서산시 해미면 한서1로 30 궁전빌딩1,041-688-9288
1093,반지반림점,경남,경남 창원시 성산구 반송로 58(반지동) ,055-289-9285
1094,경성대점,부산,부산 남구 수영로 313(대연동) ,051-612-2298
1095,정관1호점,부산,부산 기장군 정관읍 정관로 499 드림빌딩 101,051-727-4282
1096,명지점,부산,부산 강서구 명지오션시티4로 82(명지동) 리치몬드프라자 103,051-208-7788
1097,대구다사점,대구,대구 달성군 다사읍 달구벌대로 805 ,053-587-2357
1098,서경대점,서울,서울 성북구 서경로 94(정릉동) ,02-910-8892
1099,구영리점,울산,울산 울주군 범서읍 점촌3길 8-2 ,052-211-4292
1100,산호점,경남,경남 창원시 마산합포구 합포로 250,055-246-3038
1101,무선점,전남,전라남도 여수시 무선중앙로 7-1(화장동),061-685-9282
1102,남외점,울산,울산 중구 남외3길 7(남외동) , 052-296-9242
1103,창원신촌점,경남,경남 창원시 성산구 신촌로 83 양곡상가아파트 라-108호,055-286-2576
1104,구월1점,인천,인천 남동구 용천로 87(구월동) 흥인빌딩 103호,032-464-0418
1105,구미옥계점,경북,경북 구미시 옥계북로 26(옥계동) 101호,054-471-3038
1106,서면점,부산,부산 부산진구 중앙대로692번길 25(부전동) 2층,051-804-8011
1107,안양연성대점,경기,경기 안양시 만안구 양화로37번길 21(안양동) 1층,031-8091-5050
1108,전북대점,전북,전북 전주시 덕진구 명륜4길 4(덕진동1가) 2층,063-252-0054
1109,원주롯데시네마점,강원,강원 원주시 서원대로 406(단구동) 리더스타워206호,033-765-5010
1110,거제엠파크점,경남,경남 거제시 고현로11길 20(고현동) 엠파크 201호,055-632-8357
1111,중동미리내점,경기,경기 부천시 소향로 225(중동) 디아뜨 b동108호,032-321-1382
1112,순천신대점,전남,전남 순천시 해룡면 향매로 124 ,061-811-3004
1113,신평점,충남,충남 당진시 신평면 거산3거리길 37,041-363-9277
1114,천안단국대점,충남,충남 천안시 동남구 단대로 113-5,041-578-9288
1115,벌교점,전남,전남 보성군 벌교읍 계성1길 12-1 ,061-858-3300
1116,카톨릭대점,부산,부산 금정구 오륜대로 41(부곡동) ,051-516-9192
1117,양정대학로점,부산,부산 부산진구 양정로 11번길5 1층,051-867-7799
1118,(신)전하점,울산,울산 동구 전하로 35 한라한빛상가 104동 105호,052-234-9284
1119,양산서창점,경남,경남 양산시 삼호2길 50(삼호동) ,055-365-1088
1120,명촌점,울산,울산 북구 명촌10길 27,052-287-8592
1121,(신)포항오천점,경북,경북 포항시 남구 오천읍 세계길 41,054-291-0028
1122,팔용점,경남,경남 창원시 의창구 팔용로 438(팔용동) 팔용종합상가 209호,055-295-9282
1123,경남정보대점,부산,부산 사상구 가야대로 366번길 65(주례동),051-312-9191
1124,반구중앙여고점,울산,울산 중구 내황2길 26(반구동) ,052-286-3004
1125,옥동점,울산,울산 남구 법대로95번길 16(옥동) ,052-267-3392
1126,신삼산현대점,울산,울산 남구 돋질로 305(삼산동) ,052-257-8242
1127,천안성거점,충남,충남 천안시 서북구 성거읍 성거길 94,041-565-9277
1128,공업탑점,울산,울산 남구 수암로 15-6(신정동) ,052-227-9282
1129,천안상명대점,충남,충남 천안시 동남구 상명대길 32(안서동 2층),041-522-9242
1130,산곡1점,인천,인천 부평구 부영로189번길 51(산곡동) 오남프라자 108호,032-514-0077
1131,덕계점,경남,경남 양산시 덕계로 52(덕계동) ,055-388-0121
1132,상산효자점,전북,전북 전주시 완산구 거마평로 125 비사벌상가 2동 109,063-222-4945
1133,천안신방점,충남,충남 천안시 동남구 수곡로 61,041-575-5292
1134,사직점,부산,부산 동래구 사직북로 3 백진빌딩 2층,051-507-1588
1135,(신)내서호계점,경남,경남 창원시 마산회원구 내서읍 호계본동로 18 코오롱 2차 1동 202호,055-294-7477
1136,남악도청점,전남,전라남도 무안군 삼향읍 남악4로82번길 13(88빌딩),061-285-9959
1137,산기대점,경기,경기 시흥시 산기대학로 237 스마트허브산학융합 1층,031-319-9289
1138,(신)목포대점,전남,전남 무안군 청계면 승달산길 35,061-454-3939
1139,당진터미널점,충남,충남 당진시 밤절로 132-81(수청동) ,041-356-9288
1140,원주단구점,강원,강원 원주시 단구로 391(단구동) ,033-765-8980
1141,충남대점,대전,대전 유성구 궁동로 8-1(궁동) ,042-825-9259
1142,(신)목동2점,서울,서울 양천구 등촌로 62-1(목동) ,02-2649-1530
1143,충주교통대점,충북,충북 충주시 대소원면 검단리 78-8,043-847-0095
1144,경남데파트점,경남,경남 창원시 마산합포구 3·15대로 255(중앙동3가) ,055-242-7288
1145,화봉동점,울산,울산 북구 두부곡4길 24(연암동) ,052-288-0020
1146,남천점,부산,부산 수영구 수영로464번길 21,051-900-7786
1147,군산대점,전북,전북 군산시 미제2길 19(미룡동) ,063-465-9280
1148,양산범어점,경남,경남 양산시 물금읍 범어로 62 ,055-382-2200
1149,순천연향점,전남,전남 순천시 이수로 293(조례동) ,061-726-3600
1150,아산득산점,충남,충남 아산시 온천대로 1105-13(득산동) ,041-531-9298
1151,수원역점,경기,경기 수원시 팔달구 매산로 1가 47-4,031-256-3830
1152,부평본점,인천,"인천 부평구 장제로 58(부평동, 헤리움) ",032-508-9279
1153,창원도계점,경남,"경남 창원시 의창구 도계로 63(도계동, 중앙상가연립), 104호",055-237-1425
1154,왜관점,경북,경북 칠곡군 왜관읍 중앙로8길 9-1 ,054-972-3038
1155,(신)서울공항점,경기,경기 성남시 수정구 고등동 1 ,031-721-3554
1156,별내1점,경기, 경기 남양주시 별내5로 23번길 4-9,031-571-9295
1157,천안공주대점,충남,충남 천안시 서북구 천안대로 1220(신당동),041-554-3392
1158,남목동점,울산,울산 동구 동해안로 50(동부동) ,052-252-7999
1159,삼송동산고점,경기,경기도 고양시 덕양구 동세로 22-2 아크리온 빌딩  102호,02-381-9252
1160,(신)내서삼계점,경남,경남 창원시 마산회원구 내서읍 삼계4길 8 오아시스빌딩 302호,055-232-8295
1161,숙명여대점,서울,서울 용산구 청파로47길 79(청파동2가) ,02-719-0812
1162,포항양덕점,경북,경북 포항시 북구 천마로 91(양덕동) ,054-255-3038
1163,영진전문대점,대구,대구 북구 복현로 31(복현동) ,053-583-2262
1164,창원대산점,경남,경남 창원시 의창구 대산면 진산대로 389 ,055-291-9100
1165,작전점,인천,인천 계양구 주부토로 372(작전동) ,032-345-5571
1166,신나사렛대점,충남,충남 천안시 서북구 월봉로 83(쌍용동) ,041-578-9902
1167,성안점,울산,울산 중구 성안로 184(성안동) ,052-246-4243
1168,논현역점,인천,인천 남동구 앵고개로 847번길 51,032-422-9280
1169,부천대점,경기,경기 부천시 원미구 부천로39번길44 2층,032-611-8636
1170,덕정점,경기,경기 양주시 독바위로 77 203호,031-858-9281
1171,순천금당점,전남,전남 순천시 하대석길 41(연향동) ,061-726-4959
1172,신광안1호점,부산,부산 수영구 광안동 호암로 18-2,051-757-9282
1173,부원점,경남,경남 김해시 호계로472번길 39-9(부원동) ,055-333-5677
1174,진해용원점,경남,경남 창원시 진해구 용원서로39번길 16(용원동) ,055-544-3236
1175,창신대점,경남,경남 창원시 마산회원구 구암남10길 40(구암동) ,055-263-3106
1176,부산대점,부산,부산 금정구 장전동 부산대학로 63번길 34,051-515-0516
1177,노량진2점,서울,서울 동작구 노량진로14가길 14(노량진동) ,02-812-6842
1178,강릉터미널점,강원,강원 강릉시 하슬라로 27(홍제동) ,033-642-9526
1179,쌍용1점,충남,충남 천안시 서북구 봉서5길 4,041-576-9985
1180,울산대점,울산,울산 남구 신복로21번길 17-1(무거동),052-224-9282
1181,부개점,인천,인천 부평구 부흥북로 123(부개동) ,032-502-1900
1182,동아대점,부산,부산 사하구 하단동 낙동대로 516번길 47 2층,051-904-2991
1183,휘경점,서울,서울 동대문구 망우로 74(휘경동) ,02-925-6868
1184,구미인동점,경북,경북 구미시 인동중앙로 37(황상동) 2층 201호,054-475-3038
1185,부천상동점,경기,경기 부천시 조마루로 87 늘푸른상가 1층,032-328-3555
1186,휘경여고점,서울,서울 동대문구 한천로 242(전농동) ,02-2241-7080
1187,신해운대신도시점,부산,"부산 해운대구 대천로67번길 15(좌동, 신성아파트) 신성상가 113호",051-731-2922
1188,김해구산점,경남,경남 김해시 김해대로1902번길 55(구산동) ,055-331-3210
1189,거제장평점,경남,경남 거제시 장평로 8길 25 1층,055-632-9020
1190,수암홈플러스점,울산,울산광역시 남구 수암로 143,052-267-9888
1191,서산호수공원점,충남,충남 서산시 호수공원4로 48(예천동) ,041-667-9288
1192,송천점,전북,전북 전주시 덕진구 시천로 46(송천동1가) ,063-253-9295
1193,동서대점,부산,부산  사상구  주례로45 동서대학교 학생프라자 ,
1194,공주대신관점,충남,충남 공주시 번영1로 116-8(신관동) ,041-858-9288
1195,남해점,경남,경남 남해군 남해읍 망운로10번길 4 ,055-864-2040
1196,성균관대점,서울,서울 종로구 명륜3가 53 경영관 지하2층,*특수매장으로 일반전화가 없습니다
1197,후평동점,강원,강원 춘천시 후석로 326,033-241-1212
1198,광영점,전남,전남 광양시 가야로 328,061-794-4292
1199,안중점,경기,경기 평택시 안중읍 안현로 서6길 66(3호),031-681-8585
1200,창원대점,경남,경남 창원시 의창구 퇴촌로25번길 6-21(사림동) ,055-286-3231
1201,부민점,부산,부산 서구 구덕로 220(부민동1가) 한웅캠퍼스타워 102,051-242-8899
1202,주월동점,광주,광주 남구 회서로22번가길 1(주월동) ,062-651-9233
1203,(신)만천점,강원,강원 춘천시 동면 장학길 12 ,033-241-7992
1204,속초교동점,강원,강원 속초시 교동 번영로 39,033-635-8959
1205,효가점,강원,강원 동해시 효자남길 62(동회동) ,033-522-3100
1206,충북대학점,충북,충북 청주시 서원구 1순환로 686,043-265-7770
1207,(신)롯데시네마점,경북,경북 포항시 북구 중앙상가길 16(대흥동) 롯데시네마 1층,054-232-4279
1208,완도점,전남,"전남 완도군 완도읍 개포로145번길 7-4, 101호",061-554-0050
1209,신세종첫마을점,세종시,세종시 누리로 54 (한솔동 첫마을@ C상가 B 112호),044-863-9288
1210,명동지하상가점,강원,강원 춘천시 중앙로 33 명동지하상가 D열 11호,033-242-9288
1211,광주조선대점,광주,광주 동구 필문대로 273번길 32,062-226-1289
1212,세종부강점,세종시,세종 부강면 부강4길 4-1 ,044-275-0199
1213,학익동점,인천,인천 미추홀구 한나루로357번길 5-22,032-861-7272
1214,원지점,경남,경남 산청군 신안면 원지로 36-9,055-974-3357
1215,기장점,부산,"부산 기장군 기장읍 읍내로 103, 2층",051-721-7892
1216,거창점,경남,"경남 거창군 거창읍 아림로 32-1, 2층",055-945-7181
1217,장흥점 ,전남,전남 장흥군 장흥읍 부동로 18 ,061-864-0042
1218,진도점,전남,"전남 진도군 진도읍 옥주길 20, 101동 201호",061-544-4292
1219,한기대점,충남,충남 천안시 동남구 병천면 충절로 1594 ,041-558-5385
1220,강원홍천점,강원,강원 홍천군 홍천읍 번영로 2 ,033-432-9294
1221,(신)삼호점,전남,전남 영암군 삼호읍 신항로 106,061-463-8282
1222,상모점,경북,경북 구미시 상사서로 73(상모동) ,054-462-9555
1223,도계강원대점,강원,강원 삼척시 도계읍 황조길 346 강원대 도계캠퍼스,033-541-7771
1224,국민대점,서울,서울 성북구 정릉로 77 공학관 1층,
1225,대전노은동점,대전,대전 유성구 노은로 144 노은타운 116호,042-825-9477
1226,보령점,충남,충남 보령시 동대동 주공로 17,041-933-9901
1227,(신)운남하남점,광주,광주 광산구 사암로340번안길 6(월곡동) 수산빌딩 106호,062-959-1289
1228,진영신도시점,경남,경남 김해시 진영읍 김해대로361번길 3 골든프라자 104호,055-345-7792
1229,광주송정점,광주,광주 광산구 광산로 14(송정동) ,062-942-1192
1230,대구보건대점,대구,대구 북구 영송로 12(태전동) ,053-295-3038
1231,우두점,강원,강원 춘천시 영서로 2755(우두동) ,033-253-9288
1232,삼화점,제주,제주 제주시 화삼북로2길 9(화북일동) ,064-755-9292
1233,인제대점,경남,경남 김해시 인제로 194(어방동) ,055-335-9982
1234,광주운암점,광주,광주 북구 황계로 55번길 8,062-515-8292
1235,부산송도점,부산,부산 서구 암남공원로 39 풍림아이원 109호,051-257-8585
1236,노량진1점,서울,서울 동작구 만양로14라길 2(노량진동) ,02-815-3339
1237,경남대점,경남,"경남 창원시 마산합포구 월영북로 8-1, 1층(대내동) ",055-221-1190
1238,양주자이점,경기,경기 양주시 삼숭로38번길 80(삼숭동) ,031-841-1008
1239,(신)경상대점,경남,"경남 진주시 진주대로 500(가좌동), 2층",055-753-7799
1240,충주건대점,충북,"충북 충주시 충원대로 266 (단월동,해오름학사1층)",043-857-9800
1241,두호점,경북,경북 포항시 북구 용두산길 32(두호동) ,054-254-3492
1242,외동덕산점,경남,경남 김해시 함박로119번길 23(외동) ,055-334-7878
1243,(신)거제아주점,경남,경상남도 거제시 아주로 36,055-681-3693
1244,마석점,경기,경기 남양주시 화도읍 마석로71번길 1 ,031-511-0056
1245,고잔점,경기,경기 안산시 단원구 당곡1로 27(고잔동) 103호,031-475-9245
1246,(신)사천점,경남,경남 사천시 사천읍 평화1길 15 ,055-852-2266
1247,울산성남점,울산,울산 중구 젊음의2거리 33(성남동) ,052-248-3388
1248,대연점,부산,부산 남구 수영로 239,051-611-8812
1249,광주쌍촌점,광주,광주 서구 내방로161번길 1(쌍촌동) ,062-374-9200
1250,강진점,전남,"전남 강진군 강진읍 영랑로 3길 6-1, 1층",061-433-9979
1251,울산서부점,울산,울산 동구 방어진순환도로 995-2(서부동) ,052-251-5587
1252,(신)화천점,강원,강원 화천군 화천읍 상승로 46-1,033-442-7755
1253,(신)하안점,경기,경기 광명시 오리로 801 e편한세상나상가 105호,02-899-9233
1254,호원점(회룡역점),경기,경기도 의정부시 외미로 99 (회룡역),031-873-3129
1255,(신)호서대점,충남,충남 아산시 배방읍 호서로79번길 2,041-542-9111
1256,매곡점,울산,울산광역시 북구 매산로 66 222동 ,052-296-8592
1257,상주점,경북,경북 상주시 삼백로 121(서문동) ,054-536-4292
1258,문경점,경북,경북 문경시 매봉2길 9(모전동) ,054-554-4242
1259,방이점,서울,서울 송파구 백제고분로48길 39(방이동) ,02-420-5985
1260,진주교대점,경남,경남 진주시 진양호로 340(신안동) ,055-746-3457
1261,잠실1호점,서울,"서울 송파구 백제고분로 187(잠실동, 파크인-수) ",02-424-1229
1262,수원경희대점,경기,경기도 용인시 기흥구 서그내로 15번길 33,031-205-5400
1263,수완점,광주,광주 광산구 풍영로200번길 63(장덕동) ,062-959-3392
1264,안성중앙대점,경기,경기 안성시 대덕면 대학3길 31 ,031-677-9245
1265,거제중곡점,경남,"경남 거제시 중곡로 35(고현동), 동진빌딩 2층",055-632-9339
1266,포천일동점,경기,경기 포천시 일동면 화동로 1045-1 ,031-532-9996
1267,(신)진주상대점,경남,경남 진주시 동진로 199(상대동) ,055-757-0088
1268,함안점,경남,"경남 함안군 가야읍 가야로 54-1, 2층",055-585-4488
1269,부천중동1점,경기,"경기 부천시 길주로 315(중동), 뉴월드타운 101호",032-325-9902
1270,부경대점,부산,부산 남구 용소로21번길 62,051-612-9220
1271,소사본점,경기,경기 부천시 소사로 136(소사본동) ,032-351-9282
1272,대방점,경남,"경남 창원시 성산구 가양로124번길 15(대방동), 대암빌딩 205호",055-266-3232
1273,우동점,부산,부산 해운대구 우동1로 79(우동) ,051-747-9296
1274,서원대점(구분평수곡점),충북,"충북 청주시 서원구 서원남로 49-1(모충동), 2층",043-291-5001
1275,대안점,경남,"경남 진주시 촉석로190번길 9-1(대안동), 2층",055-744-5559
1276,보건대점,경남,"경남 진주시 창렬로126번길 4-5(상봉동), 2층",055-741-8878
1277,(신)효자점,강원,강원 춘천시 서부대성로 247,033-256-7992
1278,인천삼산점,인천,"인천광역시 부평구 체육관로 18, 104(삼산동,대경프라자)",032-507-9982
1279,신보광동점,서울,서울 용산구 장문로 83-1(보광동) ,02-793-8892
1280,(신)산정점,전남,전남 목포시 청호로 165(산정동),061-278-3568
1281,주문진점,강원,강원 강릉시 주문진읍 연주로 319,033-661-4858
1282,광양중마점,전남,전남 광양시 구마4길 24(중동) ,061-791-3692
1283,동서울대점,경기,경기 성남시 수정구 복정로 86(복정동) ,031-751-0027
1284,서귀동홍점,제주,제주특별자치도 서귀포시 동홍중앙로 51,064-767-9282
1285,(신)천곡점,강원,강원 동해시 대학로 16(천곡동) 골든타워 106호,033-531-8999
1286,강원대점,강원,강원 춘천시 강원대학길 1(효자동) 강원대 천지관 2층,033-250-7344
1287,정하점,경북,경북 안동시 강남1길 98-19,054-856-5577
1288,남창점,울산,울산 울주군 온양읍 연안8길 28,052-238-9255
1289,하대점,경남,경남 진주시 도동로 213(하대동) 1층,055-754-0777
1290,삼천포점,경남,경남 사천시 삼상로 111(벌리동) ,055-833-3883
1291,(신)안심점,대구,대구 동구 율하동로23길 21(율하동) ,053-962-3033
1292, 협재점,제주,제주 제주시 한림읍 한림로 322,064-796-3527
1293,경북영천점,경북,경북 영천시 모란2길 22-6(야사동) ,054-333-1197
1294,진주산업대점,경남,"경남 진주시 동진로 29(칠암동), 2층",055-752-7566
1295,청평점,경기,경기 가평군 청평면 청평중앙로72번길 20-1,031-585-4478
1296,(신)시흥능곡점,경기,"경기 시흥시 승지로 7, 신안인스빌아파트(12블럭)상가 101호",031-317-9251
1297,(신)의성점,경북,경북 의성군 의성읍 군청길 41 ,054-834-4343
1298,용현동점,인천,"인천 미추홀구 매소홀로 171, 신창아파트 상가 103호",032-882-5582
1299,신구대점,경기,경기 성남시 중원구 광명로 377(금광동) ,031-734-5421
1300,정읍점,전북,전북 정읍시 조곡천1길 74-3(시기동) ,063-534-9292
1301,석사점,강원,강원 춘천시 공지로 155(석사동) ,033-264-7992
1302,신가신창점,광주,광주 광산구 왕버들로252번길 15(신창동) ,062-956-9282
1303,태백점,강원,강원 태백시 황지로 26(황지동) ,033-552-9925
1304,도당여월점,경기,"경기 부천시 삼작로380번길 21(원종동, 황산빌라) ",032-683-8712
1305,여주점,경기,경기 여주시 여흥로 146,031-886-9282
1306,송추점,경기,경기 양주시 장흥면 호국로 559-1,031-826-6811
1307,안성1점,경기,경기 안성시 안성맞춤대로 1074(대천동) ,031-674-9245
1308,(신)목동점,서울,서울 양천구 오목로54길 10(목동) 영보빌딩 104호,02-2062-8292
1309,여천점,전남,"전남 여수시 쌍봉로 29, 2층",061-683-1123
1310,화명점,부산,부산 북구 학사로 17번길 19 수정마을 상가 110호,051-342-8292
1311,월피부곡점,경기,경기 안산시 상록구 태마당로1길 21 금신부곡빌딩 105호,031-406-4122
1312,노형점,제주,제주 제주시 광평동로 66 중흥S클래스상가 101호,064-712-2828
1313,반포점,서울,서울 서초구 신반포로 49 반포상가 M동 9호,02-534-0206
1314,구포점,부산,부산 북구 시랑로 43(구포동) ,051-336-5152
1315,일도동문점,제주,제주 제주시 동문로 55(건입동) ,064-702-9933
1316,덕성여대점,서울,서울 강북구 한천로 1182(수유동) ,02-993-3400
1317,남서울대점,충남,"충남 천안시 서북구 성환읍 성진로 65, 201(대학빌딩2층)  ",041-582-1992
1318,일산후곡점,경기,경기도 고양시 일산서구 일산로 526(일산동1081-1),031-917-8844
1319,석전양덕점,경남,경남 창원시 마산회원구 석전동6길 2,055-298-0110
1320,덕신점,울산,울산 울주군 온산읍 영남5길 5 ,052-239-9253
1321,망원역점,서울,서울 마포구 월드컵로 13길 13,02-323-5285
1322,곤양점,경남,경남 사천시 곤양면 곤양로 115 ,055-854-3474
1323,상관신리점,전북,전북 완주군 상관면 신리로 97 지큐빌아파트상가 109호,063-231-9949
1324,수원오목천점,경기,경기 수원시 권선구 삼천병마로 1566번길 26 (오목천동 452-2),031-295-4457
1325,문수점,전남,전남 여수시 여서로 174,061-651-1991
1326,순천대점(구순천북부점),전남,전남 순천시 중앙로 242-1,061-754-9282
1327,내외점,경남,경남 김해시 금관대로1190번길 59-3(외동) ,055-337-9982
1328,와동점,경기,경기 안산시 단원구 와동공원로 57-1(와동) ,031-483-1414
1329,경주금장점,경북,경북 경주시 현곡면 안현로 6 ,054-775-3382
1330,오산시청점,경기,경기 오산시 운암로 19 (원동 811-10),031-377-6262
1331,전주금암점 ,전북,전북 전주시 덕진구 백제대로 642(금암동) ,063-253-5689
1332,상지대점,강원,강원 원주시 상지대길 83 상지대학교 동악관,033-744-7382
1333,오이도점,경기,경기 시흥시 옥터로 56,031-433-9282
1334,군산나운점,전북,전북 군산시 수송로 42(나운동) ,063-461-4800
1335,엄궁점,부산,부산 사상구 엄궁로 144 코오롱아파트 상가 201호,051-326-4816
1336,충주2점,충북,충북 충주시 금봉4길 16(용산동) ,043-845-9282
1337,동신대점,전남,전남 나주시 건재로 185 동신대학교 첨단 강의관2층,061-330-2922
1338,전남장성읍점,전남,전남 장성군 장성읍 영천로 177,061-394-3944
1339,진천점,충북,"충북 진천군 이월면 진광로 121, 부영아파트상가 105호",043-534-9292
1340,봉곡점,경북,경북 구미시 봉곡남로 102,054-451-6126
1341,수성점,대구,대구 수성구 달구벌대로456길 19,053-742-6886
