,title,desc,title_label,desc_label
733,한국 제조업 경쟁력 세계 위사상 처음으로 일본 앞질렀다, 삼성전자 의 클린룸 반도체 생산라인 부산일보 우리나라 제조업 경쟁력이 처음으로 일본을 제치고 세계 위 대열에 올라선 것으로 나타났다 지난해 글로벌 코로나 충격 속에서도 한국 경제가 성장률이라는 ,0,0
734, 년 수익률 자녀 위한 엄빠들의 선택 옳았네 쑥쑥 크는 어린이펀드,자녀 증여수단으로 떠오른 삼성전자 주식을 대거 담으면서도 삼성전자 보다 높은 수익을 내며 투자자들을 웃게 하고 있어서다 펀드 투자로 증여와 재테크 금융교육을 병행할 수 있다는 것도 장점이다 삼성전자 ,1,0
735,인도 사업에서 중국 화웨이 공식 배제,통신부는 이들 통신회사는 삼성전자 에릭슨 노키아 등 통신장비 제조사와 함께 개월간 시범사업을 하게 된다고 설명했다 하지만 이 통신장비 제조사 명단에 중국 업체 이름은 빠졌다 더힌두는 이번 조치로 화웨이나 ,0,0
736,데일리픽 장난삼아 만든 도지코인의 장난 아닌 상승세 ,현재 폴더블 스마트폰은 삼성전자 가 갤럭시 폴드와 갤럭시 플립 시리즈가 시장을 선도하고 있다 뒤이어 화웨이 샤오미가 각각 폴더블 스마트폰을 선보이고 있다 미국도 디지털 달러 시범 사업 나선다 ,0,1
737,파운드리는 패키지가 할 삼성전자 가 조용히 키우는 총괄,파운드리 사업 확장에 필수적 부문 채용 인원 적지 않은 비중 배치 후공정 기술 고도화 경쟁력 확보 인텔 도 후공정 투자 잰걸음 삼성전자 가 반도체 후공정패키징 인재확보에 적극 나서고 있다 반도체 ,0,0
738, 반도체물량 우리 먼저 등 대만업체에 압박,실적 발표에서 반도체 공급 부족을 거론하며 구매처를 다변화했다고 공개했다 네덜란드 기업 등 기존 공급사와 더불어 삼성전자 의 미국 오스틴 공장도 테슬라에 일부 반도체 품목을 공급하고 있는 것으로 알려졌다 ,1,0
739,크롬북 비대면 시대 조용한 돌풍, 삼성전자 는 위에 올랐지만 갤럭시 크롬 을 앞세워 분기 만대 넘게 출하하며 가장 높은 성장률 를 기록했다 크롬북은 구글에서 개발한 크롬 를 사용하는 클라우드 노트북이다 각종 데이터가 디바이스가 ,1,0
740, 기술 사들인 유럽 특허괴물 삼성전자 에 소송, 삼성전자 가 이노텍 특허 기술을 사들인 유럽 특허괴물 스크래모지로부터 미국에서 특허 침해 소송을 당했다 모바일사업부 철수를 선언한 전자 의 특허까지 시장에 풀리면 글로벌 ,0,0
741,세탁통은 깨끗한 속살 드러내고 에어컨은 수리와 케어 동시에 뚝딱,고장을 잡아낸 김영환 삼성전자 서비스 케어마스터가 바로 부품 교체에 들어갔다 원래 강남지역 최고의 기사였던 그가 몇분 뚝딱뚝딱하더니 금세 수리가 된다 수리와 케어가 원스톱으로 해결되는 본사 엔지니어의 ,0,1
742,원희룡 제주지사 일자리부동산교육 혁명수준 뜯어고칠 것욕먹을 각오 ,이재용 삼성전자 부회장의 사면론도 같은 맥락으로 접근했다 원 지사는 법 앞에 만인이 평등하다는 원칙은 지켜져야 한다면서도 전쟁이 터지면 어떤 국민이든 전쟁터에 나가야 한다 이 부회장이라고 예외일 수 ,0,1
743,어린이청소년 주주 관심 투자처는 네이버 대 주주 대폭 증가, 일 한국예탁결제원의 증권정보 포털 세이브로에 따르면 지난해 말 기준으로 시가총액 위인 삼성전자 의 대 미만 주주 수는 만 명으로 전체의 를 차지했다 년 말 대 미만 주주 수는 ,0,0
744, 대만에 반도체 내놔라 노골적 압박,바이든 대통령은 지난 달 일 백악관에서 삼성전자 를 비롯해 와 자동차 등 개 글로벌 기업을 소집해 직접 반도체 화상회의를 주재하고 공격적인 반도체 투자 의지를 여과없이 드러냈다 미국반도체산업협회 의 ,0,0
745, 유니콘 잡으려면 국회 낮잠 차등의결권 도입상장요건 완화 서둘러야,국내 증시에 상장된 기업 중 시가총액 조 원이 넘는 기업이 삼성전자 와 하이닉스에 불과하다는 점을 비교하면 성장성을 감안하더라도 얼마나 높은 평가를 받은 것인지 짐작이 가능하다 유니콘 기업이 과거 전통적인 ,0,1
746,뉴스 번지 개 부처 장관 후보자 인사청문회여야 격돌, 질문 한편 여당에서 처음으로 이재용 삼성전자 부회장의 사면을 적극적으로 고려해야 한다 이런 이야기가 공개적으로 나왔습니다 당 전체의 의견은 아니지만 여당에서 나온 첫 발언이라 주목을 끌고 있는데요,1,0
747,특허괴물 표준 기술도 눈독 기업에 전방위 소송 예고, 전자 스마트폰 사업 철수에 따른 특허 기술 유출 우려가 예고된 가운데 이노텍 의 무선 충전 특허를 인수한 글로벌 특허전문업체 가 삼성전자 를 상대로 미국에서 특허침해 소송을 냈다 ,0,0
748,공매도인플레 비상구는 종목, 삼성전자 삼성 바이오로직스 등 삼성 물산이 보유한 상장 계열사 지분 가치만 약 조원으로 삼성 물산 시가총액약 조원의 두 배가 넘기 때문이다 원자재 가격이 오르고 물동량이 급증하면서 상사 ,0,0
749,전문가 잡던 스마트 개미 어디로수익률 반토막났다, 일 한국거래소에 따르면 올초 이후 월 말까지 개인이 많이 산 주식은 삼성전자 삼성전자 우 현대모비스 하이닉스 기아 현대차 전자 삼성 바이오팜 네이버 등이었다 대부분 시가총액 상위 종목이다 ,1,1
750, 폰 철수 나비효과특허 매입 해외기업 삼성전자 에 소송,사진이미지투데이 스마트폰의 특허를 사들인 해외 특허괴물 이 삼성전자 를 상대로 특허침해 소송을 제기했다 일 외신 등에 따르면 아일랜드 소재의 특허관리전문기업 스크래모지 ,1,0
751, 배터리 스타트업 솔리트파워 그룹 포드 등에 억원 투자 유치,한편 솔리트파워는 지난 년 포드와 볼타에너지 그리고 국내 현대자동차와 삼성전자 로부터 투자 유치를 통해 천 백만 달러약 억원를 유치한 바 있다 ,0,0
752,이낙연 미국영국독일 이은 백신 강 도약 다짐백신개발위원회 운영하자 ,그러면서 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신에서도 육성하자 며 그러기 위해 이번에 또는 다음 정부에서 대통령 직속 백신개발위원회를 운영하길 ,0,1
753,지인들이 전하는 윤석열 구상자신만의 페이스 여의도와는 거리,윤 전 총장은 외교부 차관을 지낸 김성한 고려대 국제대학원 교수와는 지난 월 북한 탄도미사일 발사 당시 지난달 조 바이든 미 대통령이 삼성전자 를 비롯한 글로벌 업체를 소집해 반도체 회상회의를 열었을 때 등 ,1,0
754,바이오는 휘청했지만공매도 이겨낼 실적주는, 일 금융투자협회에 따르면 최근 일주일 월 일 월 일 동안 코스피에서 대차거래빌린 주식 수 기준가 가장 많이 이뤄진 종목 위는 삼성전자 디스플레이 삼성 중공업 한화생명 메리츠증권 ,1,1
755,공매도 칼날 피했다성장성 호실적 철강, 업종은 모두 개 종목으로 구성됐는데 삼성전자 하이닉스 삼성 전자 등이 포함됐다 국내 반도체 투톱이 포함된 만큼 투자자들이 반도체 경기 상승을 예상하고 있다는 의미로 풀이된다 두 번째로 공매도가 ,0,0
756,이건희 미술관 건립 최적지는 수원,고 이건희 삼성전자 회장 유족이 사회공헌 계획에 따라 국가에 기증하기로 약속한 이건희 컬렉션 중 일부 연합 고 이건희 삼성 그룹 회장 유족이 기증한 미술품 이건희 컬렉션리컬렉션을 전시할 미술관 유지 ,1,0
757, 삼성전자 주가 마침내 꿈틀 애널리스트 분기 반도체가 실적 이끌 것,뷰어스 이승아 기자 지난 월 만원을 돌파한 이후 만원대에 갇혀있던 국내 코스피 시총 위의 삼성전자 주가가 마침내 상승 기대감을 높였다 전문가들은 삼성전자 의 반도체 부문을 낙관적으로 평가하며 평균 ,1,1
758,김승원 의원 이건희 미술관 수원에 건립되면 세계유산인 화성과 시너지 낼 것 ,김 의원은 일 중부일보와의 인터뷰에서 이건희 시대를 대표하는 삼성전자 본사와 이건희 회장 유택이 위치하고 있다는 점 유네스코 세계문화유산인 수원화성과 연계해 세계적 문화도시를 만들 수 있다는 점 만 ,1,0
759,단독 삼성전자 평택 캠퍼스 착공 임박 램 낸드 초격차 속도낸다,이르면 이달 건물 올려 최첨단 메모리 우선 양산 삼성전자 가 경기 평택 캠퍼스 건물 공사를 조만간 시작해 이르면 내년 월 장비를 반입하고 양산 준비에 돌입하는 계획을 검토 중인 것으로 알려졌다 메모리 ,0,0
760,롯데 하이마트홈플러스 에어컨 최대 할인 행사, 일 유통 업계에 따르면 롯데백화점은 일까지 삼성전자 전자 위니아 매장에서 현대카드로 에어컨 구매를 결제하면 정상가 대비 할인해준다 만원 이상 결제하면 최대 개월 무이자 할부가 가능하다 삼성 ,0,0
761,어린이날 맞아 뽀로로와 만난 삼성 에어드레서, 삼성전자 가 일 어린이날을 맞아 인기 애니메이션 뽀로로와 손잡고 의류 관리기 에어드레서를 소재로 제작한 영상이 좋은 반응을 얻고 있다 뽀로로 유튜브 채널에 올라온 삼성전자 와 컬래버레이션 영상은 뽀로로의 ,0,0
762,목청 키우는 비주류 민주 송영길 효과,국회 과학기술정보방송통신위원장인 이원욱 의원은 지난 일 한 라디오 인터뷰에서 이재용 삼성전자 부회장의 특별사면과 관련 지금 반도체의 수급 상황 등을 봤을 때 사면 필요성이 조금 있는 정도가 아니고 아주 ,0,1
763, 삼성 파업 위기 고조노조 쟁의행위 찬반투표 진행, 삼성 디스플레이 노조는 지난해 월 한국노총 산하 조직으로 출범했으며 올해 초 삼성전자 계열사 중 처음으로 단체협약을 체결했다 삼성 디스플레이 노조가 쟁의행위에 나선 적은 현재까지 단 한 번도 없다 이창완 ,0,0
764, 어린이날 선물로 주식 한 주 벼락거지 부모가 달라졌다, 인기 선물 된 삼성전자 미성년 주주 배 증가 단골 선물로 꼽히는 국내 시가총액 위 삼성전자 는 미성년 주주의 수가 급증하고 있다 한국예탁결제원 자료에 따르면 지난해 말 삼성전자 의 대 미만 주주는 만 ,0,0
765, 삼성전자 에 인텔 제치고 세계 반도체 매출 위 재탈환할 듯 , 삼성전자 가 인텔을 제치고 올해 분기 월 전 세계 반도체 기업 매출 규모 위 자리를 재탈환할 것으로 예상된다는 전망이 나왔다 일 인사이츠는 삼성전자 의 올해 분기 반도체 매출 규모가 억달러약 ,0,0
766,기술 뻥튀기 마이크론에 발끈 삼성 램 회로폭 정확히 공개 ,지난달 일 열린 삼성전자 의 분기 실적설명회콘퍼런스콜 니콜라스 고두와 증권 애널리스트가 램의 양산 일정은 어떻게 됩니까라고 질문하자 한진만 삼성전자 메모리사업부 부사장이 묻지도 않은 답을 ,0,0
767,이낙연 백신안보 아프게 깨달았다 ,이어 어제 발간기념식에서 저는 대한민국을 미국 영국 독일에 이은 백신제약 강으로 도약시키겠다고 다짐했다 며 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 ,1,1
768, 삼성전자 미성년주주 년간 배 급증 천 명대에서 만 명대로, 삼성전자 주식을 보유한 대 미만 미성년주주 수가 최근 년 동안 배 가까이 급증했다 일 한국예탁결제원에 따르면 년 말 기준 삼성전자 의 미성년주주는 만 명이다 삼성전자 주주들이 월 일 ,0,0
769, 삼성전자 에어드레서 뽀로로 효과, 삼성전자 가 일 어린이날을 겨냥해 애니메이션 뽀로로 캐릭터를 활용한 에어드레서 소개 영상을 공개했다 영상은 뽀로로의 똑똑박사 캐릭터인 에디가 옷을 위생적으로 관리하기 위해 삼성 에어드레서를 개발하는 ,0,0
770,국산 첫 자동차 삼성 파운드리서 생산,지난달부터 삼성전자 의 위탁생산 파운드리를 통해 시범 생산했다 업계에서는 삼성전자 가 중소 팹리스반도체 설계전문를 통해 국내 완성차 업계를 우회 지원한 것으로 보고 있다 진입 장벽이 높은 차량용 ,1,0
771, 올여름 역대급 긴 무더위 온다 창문형 에어컨 홈쇼핑 스타로, 삼성전자 도 지난달 말 창문형 에어컨인 윈도우핏을 내놨다 지난해 처음으로 창문형 에어컨을 선보인 신일 전자 캐리어 귀뚜라미 한일전기도 년형 신제품을 곧 내놓을 예정이다 경쟁자가 대거 늘어나면서 올해 ,0,1
772,테슬라도 긴급 수송하는 삼우코리아 금형, 삼성전자 전자 에만 의존하지 않고 일본 스웨덴 등 글로벌 가전회사에 냉장고 세탁기 에어컨용 금형을 공급하고 있다 지난해 매출 억원을 기록한 삼우코리아는 년엔 두 배 수준인 매출 억원을 목표로 하고 ,0,0
773,이종우 증시 맥짚기 은행철강 실적 발표 후 주가 상승 빨라졌다, 삼성전자 와 현대차가 그에 해당한다 삼성전자 가 시장 기대치보다 현대차가 높은 이익을 내놓았지만 주가는 실적 발표 이전부터 하락하기 시작해 지지선을 위협하는 수준까지 떨어졌다 두 번째는 실적 발표 ,0,0
774,한국 직장인이 가장 좋아하는 쇼핑 사이트 위는 마켓 위는 네이버쇼핑 ,한편 같은 기간 조사된 가장 존경하는 기업인 조사에서는 위 이건희 전 삼성 그룹 회장 위 정주영 전 현대그룹 명예회장 위 이재용 삼성전자 부회장이 뽑혔다 ,0,0
775, 삼성전자 어린이날 맞아 뽀로로와 협업한 에어드레서 광고영상 인기, 삼성전자 가 어린이날을 맞아 인기 애니메이션 뽀로로와 협업한 의류관리기기 에어드레서 광고영상이 인기를 끌고 있다 일 삼성전자 유튜브 채널에 따르면 광고영상인 에디의 신기한 옷장은 일 만에 누적 조회 수 ,0,0
776, 폴더블 아이폰 년 나올 것 삼성 은 하반기 신제품 예정, 세대 이동통신 시대 필수품이 될 것이라고 메모에 적었다 시장조사업체 에 따르면 지난해 폴더블폰은 만 대 팔렸고 이 가운데 만 대가 삼성전자 제품이다 시장 점유율이 에 육박한다 ,0,0
777, 폰 특허 사들인 글로벌 특허괴물 삼성전자 에 특허침해 소송, 이노텍이 매각한 무선충전 관련 특허 삼성 폰 겨냥 지난 월 스마트폰의 특허를 사들였던 글로벌 특허괴물이 최근 삼성전자 를 상대로 특허침해 소송을 제기했다 삼성전자 가 해당 특허를 ,0,0
778,이재용 구속 이후 미국에 반도체 공장 대거 증설하면서 격차 벌리는 대만 경 ,지난달 일 조 바이든 미국 대통령은 와 삼성전자 를 포함한 세계 주요 기업을 불러 모아 미국의 반도체 공급망 강화를 위한 투자를 촉구했다 는 지난해 월에도 애리조나에 억달러를 들여 반도체 공장을 ,1,0
779, 삼성 에어드레서 뽀로로와 컬래버레이션 영상 인기,사진뽀로로 채널 캡쳐 삼성전자 가 인기 애니메이션 뽀로로와 함께 자사 의류관리기인 에어드레서를 소재로 제작한 영상이 인기를 끌고 있다 일 뽀로로 유튜브 채널에 게시된 에어드레서 차차라는 제목의 영상은 약 ,0,0
780, 삼성전자 보유 미성년자 년새 배 늘어 만명, 삼성전자 주식을 보유한 대 미만 미성년 주주 수가 년간 배 이상 증가해 만 명을 넘어섰다 부모들이 어린 자녀에서 주식을 사주거나 청소년들이 직접 주식에 투자하는 데 대한 관심이 늘어난 ,0,0
781,반도체 확보전 나선 대만 향해 반도체 미국에 먼저 내놔라 ,특히 지난달 일 백악관에서 삼성전자 를 비롯해 와 자동차 등 개 글로벌 기업을 소집해 직접 반도체 화상회의를 주재하고 공격적인 반도체 투자 의지를 드러내 눈길을 끌었다 러만도 상무장관은 현재 미국의 ,1,1
782, 년전처럼 반도체 초호황인데 삼성 공세에 파운드리 격차 더 벌 ,하지만 삼성전자 가 기회를 살리지 못할 것이라는 우려가 커지고 있다 파운드리반도체 위탁 생산 분야에서는 선두 주자인 대만 에 투자 규모에서 밀려 추격에 어려움을 겪고 있고 초격차 전략으로 ,1,0
783, 공헌 삼성 청년 아카데미 기 일까지 모집,교육생 지원 내용은 교육 무료 제공 및 교육지원금 만원 지급 개인별 맞춤형 취업컨설팅 제공 교육 중 삼성 역량테스트 응시 기회 제공 우수 교육생 삼성전자 해외연구소 등에서 실습기회 ,1,0
784,아이폰 용 도 삼성 가 공급한다 는 승인 못 받아, 삼성전자 시스템 사업부와 실리콘웍스는 각각 삼성 디스플레이 디스플레이에 디스플레이드라이버 를 공급하고 있다 비에이치는 디스플레이용 회로기판 덕산네오룩스는 소재를 각각 납품하는 등 애플 ,0,0
785,글로벌 특허괴물 특허 매입하고 삼성전자 상대 소송, 이노텍 무선충전 특허를 인수한 글로벌 특허관리전문업체 가 삼성전자 를 상대로 미국에서 특허침해 소송을 제기했다 아일랜드 소재 특허관리전문업체 스크래모지 테크놀러지 는 미국 ,0,0
786,이재용 대국민 사과 이끈 준법위실효성 입증 노력 계속,이재용 삼성전자 부회장의 국정농단 재판 파기환송심 재판부의 요구로 탄생한 삼성 준법감시위원회준법위는 지난 월로 출범 주년을 맞았다 준법위는 출범 이후 파기환송심 재판이 끝나기까지 년이 채 ,0,0
787,이재용 노조 경영 폐기 선언 후 노사문화 정립 노력,이재용 삼성전자 부회장이 작년 월 삼성전자 설립 년 만에 무노조 경영 폐기를 선언한 뒤 삼성 에 새로운 노사문화가 정립되고 있다 사측은 노사관계자문그룹 등 별도의 조직을 구성해 노동조합과 소통에 ,0,0
788,국산 첫 차량용 나왔다 삼성전자 파운드리 시범생산, 나노미터 억분의 공정으로 설계개발했고 삼성전자 의 위탁생산 시설파운드리을 통해 지난달부터 시범 생산했다 삼성 은 현재 경기도 기흥과 화성에서 대규모 파운드리 시설을 운영하고 있다 자동차용 ,0,0
789,제이릴라와 용진이형은 밀당 중싫다면서 케이크 게시,이들은 나이키 포르쉐 코카콜라 삼성전자 갤럭시 등과 협업하는가 하면 아이유이지은씨나 힙합 뮤지션 나플라 루피 레디 아이돌 이달의소녀 크래비티 등 세대에서 높은 인기를 구가하는 셀러브리티와도 ,1,1
790, 대 그룹 가지 실천 재계 이끌다, 삼성 의 경우 삼성전자 의 지속가능경영협의회와 삼성 물산 삼성 생명 삼성 화재가 운영하는 위원회가 마련돼 운영되고 있다 현대자동차그룹의 경우 현대자동차현대모비스기아자동차의 지속가능경영위원회 ,0,0
791,이낙연 백신 주권 또 하나의 안보백신개발위 운영해야,그는 발간 기념식에서 저는 대한민국을 미국 영국 독일에 이은 백신 제약 강으로 도약시키겠다고 다짐했다며 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내 기업을 ,0,1
792,미국 대만에 압박 최첨단 반도체 미국 내 생산 돼야,바이든 대통령은 반도체 문제를 국가 안보 차원으로 인식하고 지난달 일 백악관에서 삼성전자 를 비롯해 와 자동차 등 개 글로벌 기업을 소집해 직접 반도체 화상회의를 주재했다 상무부는 다음 주에도 ,1,1
793,한달 만에 돌아온 기관 삼성전자 만 전자 갈까,국민 대장주 삼성전자 주식에 대해 기관이 거래일 만에 순매수세를 보였다 삼성전자 는 지난 월 만원을 돌파한 이후 최근까지 횡보세를 보이다 이날 근 한 달 만에 대 상승률을 기록했다 이 가운데 미국발 ,0,1
794,시중은행 글로벌 행진은 올해도 진행형,사진 왼쪽부터 이명호 박닌지점장 임춘하 금융감독원 소장 최주호 삼성전자 베트남 복합 단지장 윤상호 한인회장 이종인 베트남우리은행 법인장 응오 탄 프엉 박닌성 부성주 응웬 만 뚜안 호아팟 그룹 부회장 ,0,0
795,일산가구단지 루헨퍼니처 패브릭소파 및 포세린식탁 월 할인 이벤트 실시,루헨퍼니처는 삼성전자 제휴기념 삼성전자 판매으로 루헨퍼니처에서 구매 후 삼성 디지털프라자에서 제품 구매 시 추가 사은행사까지도 같이 진행 중이다 자세한 정보와 기타 문의 사항은 루헨퍼니처 일산파주점 공식 ,0,1
796,계열사 부당지원 혐의 박삼구 검찰수사심의위 소집 신청,앞서 검언유착 사건에 연루된 한동훈 검사장에 대한 수사 중단 권고와 이재용 삼성전자 부회장의 자본시장법 위반 혐의 등 사건에 대한 수심위의 불기소 권고 모두 수사팀이 받아들이지 않았다 통상 이 사건은 ,0,0
797, 삼성 가전 동맹 삼성전자 서 매직 렌탈 예고,이에 따라 삼성전자 에서도 매직을 통한 렌탈서비스가 가능해질 전망이다 또 매직에서는 냉장고 등 대형 가전을 구매할 수 있게 된다 매직은 최근 삼성전자 와 강동구 길동에 위치한 매직 브랜드 체험공간 ,0,1
798,단독 원희룡 투기 이재명은 대체 뭘 하고 있었나 ,이재용 삼성전자 부회장의 사면론도 같은 맥락으로 접근했다 원 지사는 법 앞에 만인이 평등해야 한다는 원칙은 지켜져야 한다면서도 전쟁이 터지면 어떤 국민이든 전쟁터에 나가야 한다 이재용이라고 예외가 ,0,1
799, 폰 접자마자 특허괴물 삼성 을 노렸다,특허전문기업이 삼성전자 를 상대로 미국에서 특허 침해 소송을 냈다 전자 가 스마트폰 사업 철수를 공식화한 이후 이른바 특허괴물들과 중국 제조사 등의 모바일통신기술 특허 매입 의사 타진도 이어지는 것으로 ,0,1
800,총수 부재에 삼성 반도체 증설투자 계획만 무성,관심사는 삼성전자 에 쏠리고 있다 업계에서는 이달 말로 예정된 한미 정상회담을 앞두고 삼성전자 의 미국 증설 일정이 나올 것으로 예상하고 있으나 총수 부재 장기화로 인해 쉽게 투자규모를 결정하지 못하고 있는 ,0,0
801,커지는 삼성 위기론진격의 인텔 ,잡힌 삼성전자 를 둘러싼 대내외 위기론이 확산하고 있다 세계 최대 파운드리반도체 위탁생산 업체인 대만 가 공격적인 투자로 초격차에 나섰지만 위 삼성전자 는 총수 부재로 이렇다 할 반격카드를 내놓지 ,0,0
802,크롬북 조용한 돌풍 교육용 시장서 자리잡나, 삼성전자 는 위에 올랐지만 갤럭시 크롬 을 앞세워 분기 만대 넘게 출하하며 가장 높은 성장률 를 기록했다 크롬북은 구글에서 개발한 크롬 를 사용하는 클라우드 노트북이다 각종 데이터가 디바이스가 ,0,0
803,이낙연 백신 주권 또 하나의 안보 백신개발위 운영해야,이 자리에 참석한 이 전 대표는 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신에서도 육성하자고 제창했다고 밝혔다 민주당 바이오헬스본부는 국회 ,0,1
804, 계의 잇딴 이재용 사면론 정세균 측 논의한 바 없다,이재용 삼성전자 부회장 연합뉴스 민주당 안규백 이원욱 의원 등 계정세균계 핵심 인사들이 잇따라 이재용 삼성 부회장의 사면을 주장하면서 정치권 안팎에선 정세균 전 총리의 의중이 반영된 것 아니냐는 ,0,1
805,이낙연 백신주권이 또 하나의 안보 백신개발위원회 만들자 ,그는 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내 기업을 백신 분야에서도 육성해야 한다 며 그러기 위해 이번 또는 다음 정부에서 대통령 직속 백신개발위원회를 ,0,1
806,미 대만에 반도체 우선공급하라 압박,바이든 대통령은 지난달 일 백악관에서 삼성전자 를 비롯해 와 자동차 등 개 글로벌 기업을 소집해 직접 반도체 화상회의를 주재하며 공격적인 반도체 투자 의지를 그대로 드러냈다 취임 일을 하루 앞두고 ,0,0
807,이낙연 대통령 직속 백신개발위 운영해야 ,전하며 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신에서도 육성하자고 제창했다 고 적었다 이어 그는 그러기 위해 이번 또는 다음 정부에서 대통령 직속 ,0,1
808,거래대금 특징주 에스피지 월 일 코스닥 종목,동사는 삼성전자 전자 의 최첨단 라인 뿐만 아니라 미국의 에도 공급하고 있다 에스피지의 월 일 외국인 기관매매내역을 살펴보면 외국인은 주를 순매도했고 기관은 ,0,0
809,이낙연 백신이 또 하나의 안보 대통령 직속 백신개발위 운영해야,이 전 대표는 일 사회관계망서비스 에서 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신분야에서도 육성하자 며 그러기 위해 이번 또는 다음 정부에서 대통령 ,0,1
810, 삼성 분기에도 사상 최대 호황 이어간다경품캐시백 등 가정의 달 프 , 삼성전자 모델이 삼성 디지털프라자 서초본점에서 삼성전자 가족사랑 선물전 행사를 소개하고 있다 분기에도 사상 최대 가전 호황을 이어간다 국내 가전업계의 양대산맥인 삼성전자 와 전자 가 가정의 달인 ,1,0
811, 압박에 반도체 공장 또 늘리는 삼성 은,하지만 삼성전자 의 신규투자 계획은 아직 감감 무소식이다 업계에 따르면 삼성전자 는 올 초 억 달러 규모의 미국 반도체 증설 투자계획을 세우고 복수의 입지를 물색 중인 것으로 알려졌지만 몇 달이 지나도록 ,0,0
812,이낙연 백신 제약 강으로 도약시킬 것 ,그러면서 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신에서도 육성하자 라며 그러기 위해 이번에 또는 다음 정부에서 대통령 직속 백신개발위원회를 운영하길 ,1,1
813, 헐 년 묵은 세탁기의 찌든 때를 보았다,고장을 잡아낸 김영환 삼성전자 서비스 케어마스터가 바로 부품 교체에 들어갔다 원래 강남지역 최고의 기사였던 그가 몇분 뚝딱뚝딱하더니 금세 수리가 된다 수리와 케어가 원스톱으로 해결되는 본사 엔지니어의 ,1,1
814,인공지능 사물인터넷 적용 냉장고 출시,이재훈기자 기사입력 삼성전자 가 인공지능과 사물인터넷을 접목해 새로 내놓은 비스포크 냉장고 퍼밀리 허브 탁월한 혁신성으로 세계적인 호평을 받고 있다 사진 삼성전자 ,0,0
815,뉴 삼성 선언 년총수 부재로 투자 확대인재 영입 지연,끊임없는 혁신과 기술력으로 가장 잘할 수 있는 분야에 집중하면서도 신사업에 과감하게 도전하겠습니다 이재용 삼성전자 부회장은 지난해 월 일 뉴 삼성 을 선언하면서 이같이 말했다 그로부터 년이 지난 지금 ,0,1
816,이낙연 대통령 직속 백신개발위원회 운영 제안,그는 반도체의 삼성전자 와 하이닉스 자동차의 현대 전기차 배터리의 화학 같은 글로벌 국내기업을 백신에서도 육성하자 며 그러기 위해 이번에 또는 다음 정부에서 대통령 직속 백신개발위원회를 운영하길 바란다 ,0,1
817,사법 리스크에 손발 묶인 뉴 삼성 년,이재용 삼성전자 부회장의 뉴 삼성 선언 이후 년 동안 삼성 에는 적잖은 변화가 생겼다 삼성전자 를 비롯한 주요 계열사에 노동조합이 생겨났고 준법 감시 조직을 신설하는 등 준법 경영을 강화했다 그러나 계속된 ,0,0
818,이재용 사면론 뜨거운 감자,청와대와 더불어민주당 지도부가 이재용 삼성전자 부회장 사면을 검토한 바 없다고 선을 긋고 있음에도 불구하고 전 세계적인 반도체 패권전쟁에서 뒤처지지 않으려면 이 부회장을 사면해야 한다는 주장이 이어지고 ,1,0
819,김부겸 총리 후보자 일부터 일간 인사청문회 파상공세 견딜수 있을까,이 밖에도 김 후보자가 이재용 삼성전자 부회장의 가석방 검토 여부를 묻는 서면질의에 검토한 바 없다 고 밝힌 대목 등과 관련해서도 여야 간 공방이 벌어질 가능성이 있다 윤주진 담론과 대안의 공간 대표는 디지털 ,0,0
820, 삼성전자 미성년 주주 년새 배 급증, 삼성전자 주식을 보유한 세 미만 미성년 주주가 년 새 배 가까이 늘어난 것으로 나타났다 작년 말 기준 삼성전자 주주의 는 미성년 주주였다 일 한국예탁결제원에 따르면 지난해 말 기준 삼성전자 의 ,0,0
821,자본시장 속으로 주가는 얼마나 오를까,그러나 삼성전자 주식이 로 액면분할하기 전을 생각해보자 주당 만 원대는 비쌌고 지금은 만 원대니 단번에 싸다고 말할 수 없다 기업 가치인 주가는 동종기업과 비교하거나 회사가 속한 산업의 규모 ,1,1
822,유형별로 본 기업 차이나 리스크텐센트 투자받은 콘텐츠 업계 좌불안 ,유형 정부 굴기에 휘청 약진에 반도체 기업 불안 삼성전자 를 비롯한 국내 반도체 업계는 요즘 살얼음판을 걷는 중이다 세계 최대 반도체 업체 인텔이 파운드리 시장 진출을 전격 선언하면서 위기감이 ,0,1
